order_item_id,order_id,product_id,quantity,price_per_unit
18775,43353,622,1,40.46
18776,66645,371,1,110.74
18777,39187,341,1,104.39
18778,20111,260,1,47.28
18779,28491,820,2,158.47
18780,29474,341,1,104.39
18781,91186,648,1,114.52
18782,93030,566,1,74.04
18783,75890,7,3,398.8
18784,60751,707,1,66.73
18785,2515,781,1,274.7
18786,24204,15,2,694.06
18787,85428,618,1,45.85
18788,22013,178,1,1039.95
18789,85405,111,1,875.42
18790,62447,743,1,297.24
18791,98759,566,1,74.04
18792,70478,240,2,61.03
18793,95223,85,1,910.42
18794,14732,578,2,123.63
18795,24800,741,1,194.97
18796,89568,369,1,63.75
18797,54799,203,1,655.23
18798,10464,125,2,775.3
18799,12623,418,1,195.16
18800,26352,360,1,117.81
18801,15066,523,2,136.72
18802,15000,172,5,220.1
18803,12067,281,1,187.62
18804,53540,90,2,1196.13
18805,45093,521,3,74.48
18806,52790,478,1,279.21
18807,43842,502,4,271.9
18808,72613,195,1,957.51
18809,27982,736,1,154.75
18810,22019,759,1,375.56
18811,54097,29,2,1439.04
18812,12723,2,1,2587.65
18813,59181,803,1,231.37
18814,85666,191,1,500.92
18815,89996,246,2,201.57
18816,55668,173,1,1273.32
18817,95316,430,2,118.66
18818,70881,680,2,151.72
18819,55527,671,1,49.76
18820,33070,669,3,51.43
18821,68073,539,2,60.5
18822,89967,461,1,118.87
18823,85219,427,1,235.15
18824,61228,362,5,129.66
18825,79833,821,1,323.12
18826,40589,171,1,1633.75
18827,22787,666,2,47.03
18828,12606,701,3,92.7
18829,79950,307,2,108.22
18830,80610,666,2,47.03
18831,24943,606,1,61.43
18832,67733,580,2,44.39
18833,93349,701,1,92.7
18834,23283,81,1,2179.45
18835,21524,494,1,148.01
18836,78254,530,1,110.63
18837,70827,295,1,52.91
18838,96041,644,1,67.31
18839,76246,358,1,119.54
18840,32605,655,1,79.63
18841,78289,501,1,345.02
18842,63259,113,1,2468.65
18843,38409,190,1,798.17
18844,31891,61,2,1043.37
18845,64190,560,1,77.29
18846,94881,218,2,1811.21
18847,80367,789,3,194.77
18848,60291,150,2,857.31
18849,21397,607,2,40.2
18850,99616,371,3,110.74
18851,81774,162,2,1527.43
18852,61752,294,1,85.44
18853,30882,181,2,960.96
18854,96742,179,2,2506.19
18855,10720,69,1,449.82
18856,24634,824,1,176.02
18857,56808,298,1,66.54
18858,49342,554,2,71.05
18859,98958,409,4,479.24
18860,48830,734,4,91.41
18861,23295,761,1,107.7
18862,83078,275,1,107.44
18863,64071,350,1,126.51
18864,25683,162,1,1527.43
18865,18380,486,1,475.47
18866,32619,460,1,119.48
18867,6827,392,1,224.55
18868,51841,458,1,245.35
18869,61005,578,1,123.63
18870,29068,623,1,53.5
18871,7435,219,1,1567.32
18872,94620,144,1,893.7
18873,10658,49,1,1342.93
18874,17044,107,2,1082
18875,14119,764,1,295.63
18876,56034,399,2,372.92
18877,21937,356,1,129.5
18878,49570,601,1,36.85
18879,50674,154,1,1229.13
18880,33483,654,1,126.06
18881,38893,661,1,70.59
18882,5197,69,1,449.82
18883,25753,793,1,208.32
18884,50073,97,1,1294.45
18885,39795,785,1,117.09
18886,30881,828,1,161.68
18887,78047,532,1,157.74
18888,69601,171,2,1633.75
18889,1078,707,4,66.73
18890,48732,848,1,495.21
18891,96069,215,2,1720.21
18892,44874,658,1,71.4
18893,41769,689,1,130.61
18894,69447,647,1,101.3
18895,81525,479,1,552.74
18896,1846,464,1,291.69
18897,28315,800,1,396.56
18898,26263,706,1,201.34
18899,63470,739,1,80.56
18900,96785,155,1,2869.59
18901,75813,43,1,310.32
18902,68149,20,3,877.84
18903,50118,90,2,1196.13
18904,88755,104,4,1266.38
18905,63414,512,4,226.59
18906,31135,728,2,135.75
18907,67570,610,4,85.31
18908,93884,1,2,1018.58
18909,93112,508,4,416.15
18910,34196,542,1,75.76
18911,89939,797,1,404.47
18912,14295,1,1,1018.58
18913,58370,193,1,2329.58
18914,87946,456,2,254.58
18915,28692,103,1,916.04
18916,58031,46,2,1597.63
18917,45281,412,1,525.95
18918,69535,380,1,179.57
18919,77467,527,1,57.31
18920,61446,309,2,161.23
18921,44096,795,2,42.45
18922,15712,105,1,2361.4
18923,57014,599,1,38.98
18924,17794,456,1,254.58
18925,8318,786,1,385.84
18926,56236,549,2,67.03
18927,9087,356,1,129.5
18928,57408,799,1,275.79
18929,90445,276,1,105.92
18930,26529,501,1,345.02
18931,6821,39,1,1650.03
18932,56119,719,1,42.9
18933,29562,395,3,199.29
18934,10734,688,2,62.01
18935,28618,36,2,1992.63
18936,49619,825,2,218.42
18937,97915,744,1,207.32
18938,93419,83,2,943.76
18939,77854,228,1,89.98
18940,30841,221,1,132.3
18941,52265,715,2,69.75
18942,26471,262,4,238.23
18943,58763,672,1,160.18
18944,9337,490,1,466.11
18945,60960,82,1,1507.07
18946,13915,190,1,798.17
18947,3217,36,1,1992.63
18948,46000,738,1,140.26
18949,46045,445,1,409.82
18950,25792,67,1,612.82
18951,91359,526,1,62.16
18952,66254,436,2,346.44
18953,35184,90,1,1196.13
18954,4473,820,1,158.47
18955,6746,539,1,60.5
18956,11536,790,3,418.19
18957,48167,203,1,655.23
18958,25746,583,1,64.38
18959,70109,675,2,77.03
18960,27275,611,3,20.37
18961,97962,259,2,116.9
18962,78988,553,1,70.14
18963,9388,568,1,59.32
18964,89272,729,2,53.27
18965,74640,565,1,51.83
18966,23265,249,1,218.37
18967,51503,370,1,41.18
18968,31323,689,1,130.61
18969,38550,636,1,81.59
18970,3447,838,2,165.94
18971,48315,689,2,130.61
18972,28111,229,1,188.3
18973,10276,242,1,213.16
18974,74060,816,1,212.43
18975,31562,486,2,475.47
18976,63154,190,1,798.17
18977,57732,619,1,100.91
18978,6577,119,1,2295.88
18979,56472,194,3,1529.24
18980,2301,42,1,1240.21
18981,94171,157,1,1620.62
18982,33685,665,1,39.3
18983,83418,323,1,132.78
18984,47171,487,1,77.32
18985,41928,110,1,456.84
18986,5876,494,2,148.01
18987,61315,305,1,145.78
18988,30333,408,1,42.37
18989,99921,690,1,51.49
18990,88439,639,1,60.83
18991,33625,196,2,974.84
18992,37010,768,1,364.34
18993,77468,576,2,129.84
18994,56520,433,3,307
18995,64534,718,1,185.18
18996,99646,516,2,61.04
18997,70802,420,1,373.76
18998,10667,96,1,1237.53
18999,63654,817,2,236.52
19000,29153,410,1,105.83
19001,38621,672,1,160.18
19002,60132,714,1,77.2
19003,58564,64,1,987.78
19004,70469,703,2,68.35
19005,26564,577,1,34.72
19006,90765,333,1,23.12
19007,89564,551,3,67.02
19008,72607,238,1,27.65
19009,42230,744,1,207.32
19010,50456,358,1,119.54
19011,98906,703,1,68.35
19012,8377,204,1,2321.47
19013,56048,528,1,45.58
19014,71730,269,1,85.34
19015,31635,24,1,1004.36
19016,67346,741,1,194.97
19017,20377,488,1,179.28
19018,66099,513,1,506.02
19019,87043,374,1,337.45
19020,32419,557,2,33.37
19021,66617,513,1,506.02
19022,68566,840,1,251.11
19023,21163,23,1,879.34
19024,47443,156,2,798.5
19025,26179,377,1,431.36
19026,95535,294,1,85.44
19027,62558,472,1,553.66
19028,76206,516,1,61.04
19029,55214,609,1,65.41
19030,68936,715,1,69.75
19031,31035,601,1,36.85
19032,54067,524,1,106.66
19033,11521,319,1,57.84
19034,45150,705,1,32.06
19035,85285,87,1,1765.71
19036,22804,604,1,28.08
19037,47032,486,1,475.47
19038,12145,148,1,1254.83
19039,66479,799,1,275.79
19040,21514,809,2,191.41
19041,38219,161,1,1006.83
19042,32768,68,1,1973.25
19043,12374,798,1,227.6
19044,86489,744,1,207.32
19045,57416,648,1,114.52
19046,16941,485,1,292.09
19047,65164,185,1,823.93
19048,46084,641,1,20.23
19049,32471,394,1,387.51
19050,77118,97,1,1294.45
19051,99760,284,1,46.63
19052,35887,744,2,207.32
19053,56179,410,1,105.83
19054,8904,239,1,130.06
19055,63743,261,1,124.59
19056,63586,683,2,49.44
19057,71125,240,1,61.03
19058,83604,706,1,201.34
19059,8638,382,1,344.3
19060,72011,357,2,28.52
19061,64480,649,3,134.51
19062,64703,33,1,421.17
19063,79724,844,1,432.51
19064,22006,358,1,119.54
19065,28332,289,4,75.66
19066,90886,344,2,95.79
19067,84897,222,1,116.61
19068,75495,792,1,234.78
19069,37116,830,1,191.83
19070,56426,368,1,192.86
19071,37100,222,1,116.61
19072,99382,811,1,465.41
19073,20747,532,1,157.74
19074,5774,767,1,303.89
19075,18099,263,2,55.16
19076,84186,683,2,49.44
19077,99427,701,1,92.7
19078,60321,820,1,158.47
19079,68421,483,1,240.01
19080,94506,262,1,238.23
19081,27557,444,1,209.61
19082,78748,265,1,183.58
19083,11570,36,1,1992.63
19084,45394,797,1,404.47
19085,34719,649,2,134.51
19086,27174,290,2,120.4
19087,12802,453,1,228.77
19088,18276,586,1,42.98
19089,83022,658,1,71.4
19090,37216,158,1,1853.29
19091,22191,797,1,404.47
19092,59955,836,2,182
19093,28745,497,1,291.81
19094,47316,717,1,143.37
19095,18112,49,3,1342.93
19096,30951,37,1,899.87
19097,95762,394,1,387.51
19098,53945,472,4,553.66
19099,20240,613,1,78.12
19100,39721,115,1,1529.93
19101,97012,408,1,42.37
19102,38921,199,1,2273.14
19103,89564,662,1,198.38
19104,77105,719,2,42.9
19105,21906,256,2,114.71
19106,62674,744,1,207.32
19107,85248,734,1,91.41
19108,19720,383,3,311.85
19109,44607,537,1,107.95
19110,6001,745,2,131.36
19111,59769,573,1,55.72
19112,29837,153,2,621.19
19113,66465,579,2,64.34
19114,1569,379,1,410.89
19115,11589,47,1,911.63
19116,9965,206,1,167.72
19117,41763,643,1,54.43
19118,70844,848,1,495.21
19119,25542,410,1,105.83
19120,14318,437,1,95.45
19121,74744,271,1,164.71
19122,99452,660,1,98.01
19123,44854,140,1,2736.66
19124,31967,288,1,112.41
19125,60130,558,1,18.15
19126,62636,63,1,2058.51
19127,84897,191,1,500.92
19128,64721,781,2,274.7
19129,4337,317,1,92.22
19130,56529,698,2,99.51
19131,53045,579,3,64.34
19132,67077,534,1,70.5
19133,48154,337,1,177.03
19134,73432,588,1,32.82
19135,44354,84,1,416.48
19136,54355,61,1,1043.37
19137,97371,85,4,910.42
19138,48501,579,1,64.34
19139,8643,629,4,19.84
19140,42243,621,1,38.29
19141,32901,666,1,47.03
19142,91584,638,2,57.93
19143,94213,222,1,116.61
19144,4035,504,2,410.46
19145,24088,258,1,139.68
19146,97979,515,1,77.15
19147,1994,211,1,1347.08
19148,73870,398,4,230.52
19149,72853,368,1,192.86
19150,31228,203,1,655.23
19151,11478,821,1,323.12
19152,48879,757,2,246.69
19153,22098,72,1,724.9
19154,67542,18,1,1298.49
19155,75892,843,1,116.02
19156,83837,548,1,83.07
19157,45373,145,1,867.39
19158,58131,377,2,431.36
19159,10841,232,1,106.09
19160,89305,439,3,349.13
19161,51643,683,1,49.44
19162,65886,222,1,116.61
19163,13492,350,1,126.51
19164,49469,495,1,243.47
19165,13863,608,1,52.97
19166,19627,44,1,2369.39
19167,84658,104,2,1266.38
19168,45036,301,1,36.64
19169,31254,233,1,118.05
19170,54501,413,3,526.63
19171,64801,74,1,2015.09
19172,14123,118,1,702.86
19173,78212,395,5,199.29
19174,26188,590,1,35.21
19175,55703,386,1,403.91
19176,11944,177,3,1666.57
19177,24310,816,1,212.43
19178,47450,222,1,116.61
19179,89644,217,1,934.5
19180,96142,50,1,699.69
19181,64807,385,2,364.27
19182,64559,660,1,98.01
19183,45212,746,1,379.49
19184,21640,48,1,1289.14
19185,19568,248,1,220.15
19186,4096,551,1,67.02
19187,47273,439,1,349.13
19188,78088,342,1,101.64
19189,98525,301,2,36.64
19190,91874,792,2,234.78
19191,2331,166,1,2080.6
19192,99054,224,2,86.46
19193,52471,607,3,40.2
19194,6543,689,1,130.61
19195,33458,242,1,213.16
19196,45025,584,1,50.02
19197,54220,291,1,30.01
19198,58765,746,1,379.49
19199,18921,282,1,82.43
19200,61638,228,2,89.98
19201,62937,774,1,175.76
19202,91471,284,2,46.63
19203,96941,356,1,129.5
19204,77644,168,3,702.77
19205,14324,755,2,103.54
19206,94247,361,1,89.29
19207,95031,531,1,101.94
19208,18112,454,1,480.12
19209,66565,263,2,55.16
19210,19222,594,1,51.42
19211,11301,27,2,726.61
19212,38953,458,2,245.35
19213,54563,602,1,45.99
19214,55174,299,1,125.98
19215,24832,726,1,145.95
19216,78773,693,1,89.35
19217,3700,745,1,131.36
19218,73783,83,1,943.76
19219,45977,139,1,999.63
19220,70414,104,1,1266.38
19221,59463,539,1,60.5
19222,92732,154,2,1229.13
19223,55554,620,2,92.65
19224,18101,25,1,1165.72
19225,39297,343,2,60.44
19226,23707,43,4,310.32
19227,51449,331,1,84.86
19228,71138,158,2,1853.29
19229,55475,372,1,52.26
19230,20307,386,1,403.91
19231,21980,484,1,311.22
19232,82578,488,1,179.28
19233,55201,80,1,557.08
19234,19531,676,1,195.28
19235,41647,105,1,2361.4
19236,89311,621,1,38.29
19237,74306,493,1,178.11
19238,78388,219,1,1567.32
19239,12380,98,3,1113.05
19240,24178,65,1,861.03
19241,81124,420,1,373.76
19242,53007,571,1,66.42
19243,18095,524,4,106.66
19244,16500,387,1,179.63
19245,76993,453,1,228.77
19246,5824,437,4,95.45
19247,46964,205,1,1469.58
19248,1508,585,2,78.72
19249,52420,466,1,211.09
19250,74647,151,1,2364.58
19251,44807,769,2,160.34
19252,61788,504,1,410.46
19253,99310,558,1,18.15
19254,50996,281,1,187.62
19255,63181,253,1,175.8
19256,31491,220,2,2128.96
19257,19828,22,3,609.78
19258,60777,534,1,70.5
19259,7648,172,1,220.1
19260,88709,432,1,378.9
19261,26374,315,1,171.61
19262,34143,768,1,364.34
19263,30672,151,1,2364.58
19264,26725,676,1,195.28
19265,95614,469,1,160.55
19266,70584,763,1,135.61
19267,67377,806,3,292.37
19268,60029,521,2,74.48
19269,7684,496,1,203.6
19270,76505,97,4,1294.45
19271,73601,765,3,54.88
19272,24007,290,2,120.4
19273,83365,33,3,421.17
19274,19444,191,1,500.92
19275,22333,262,1,238.23
19276,84213,485,1,292.09
19277,70338,408,1,42.37
19278,26944,426,1,277.42
19279,81554,64,4,987.78
19280,21953,38,1,512.7
19281,66105,110,1,456.84
19282,12050,741,1,194.97
19283,26179,174,4,772.9
19284,38722,681,1,140.36
19285,96175,117,1,1977.83
19286,5803,80,1,557.08
19287,98208,38,1,512.7
19288,36929,441,1,102.35
19289,31804,602,1,45.99
19290,27687,456,3,254.58
19291,65648,360,1,117.81
19292,55185,101,1,297.32
19293,88679,787,2,233.8
19294,20694,634,1,92.64
19295,69033,448,2,374.32
19296,95574,727,1,45.19
19297,92774,194,1,1529.24
19298,86568,519,1,587.38
19299,16666,659,1,109.2
19300,99134,710,2,114.92
19301,78794,773,1,99.41
19302,26472,367,2,217.01
19303,40363,281,1,187.62
19304,30910,185,1,823.93
19305,32828,369,1,63.75
19306,48177,684,2,112.82
19307,40683,792,1,234.78
19308,10734,80,1,557.08
19309,21394,61,1,1043.37
19310,82588,391,3,595.91
19311,65912,258,1,139.68
19312,8174,336,1,33.43
19313,85904,181,1,960.96
19314,89134,818,1,176.25
19315,82448,715,1,69.75
19316,35078,193,1,2329.58
19317,58131,632,1,159.73
19318,49125,147,1,1476.49
19319,45749,326,2,148.27
19320,1027,808,1,399.03
19321,62270,550,1,95.95
19322,45255,184,1,2233.97
19323,79746,609,1,65.41
19324,93939,586,1,42.98
19325,46246,303,1,112.09
19326,37036,435,2,101.95
19327,94269,163,2,1530.22
19328,45045,272,1,164.9
19329,24435,675,2,77.03
19330,12685,664,1,57.36
19331,96390,223,1,46.56
19332,12498,146,1,320.86
19333,15928,123,1,922.12
19334,99752,709,1,59.25
19335,67728,100,1,538.09
19336,98475,354,4,58.86
19337,19983,114,1,1991.76
19338,96053,275,1,107.44
19339,38182,713,1,84.65
19340,59394,837,1,390.61
19341,83773,708,1,138.81
19342,87799,687,1,98.13
19343,79994,462,2,321.21
19344,35398,261,2,124.59
19345,56145,683,1,49.44
19346,66773,34,1,2576.39
19347,18519,722,1,50.76
19348,18890,259,4,116.9
19349,92464,309,1,161.23
19350,46533,701,1,92.7
19351,90777,814,1,395.25
19352,90214,624,2,63.62
19353,27757,231,1,161.14
19354,21564,375,1,94.51
19355,7103,360,1,117.81
19356,94144,700,1,85.88
19357,81314,247,1,94.97
19358,75746,548,1,83.07
19359,42670,341,1,104.39
19360,48643,36,1,1992.63
19361,41568,753,3,249.45
19362,83005,244,3,86.8
19363,73406,509,4,525.62
19364,49682,259,5,116.9
19365,71437,780,1,254.38
19366,3848,628,2,92.54
19367,27318,123,1,922.12
19368,91496,76,4,1764.12
19369,21973,107,1,1082
19370,48681,259,1,116.9
19371,6764,718,1,185.18
19372,75621,173,1,1273.32
19373,20080,683,1,49.44
19374,70605,789,1,194.77
19375,45866,462,1,321.21
19376,27187,498,1,98.36
19377,2862,218,1,1811.21
19378,53458,269,2,85.34
19379,92446,221,1,132.3
19380,19289,400,3,374.97
19381,79208,436,2,346.44
19382,20609,20,1,877.84
19383,61531,142,1,814.09
19384,99826,806,2,292.37
19385,4262,411,2,192
19386,58657,320,1,71.03
19387,22137,777,1,130.57
19388,22153,530,1,110.63
19389,71372,121,1,1989.62
19390,95850,546,2,52.46
19391,73981,725,3,98.54
19392,77670,80,1,557.08
19393,19459,247,1,94.97
19394,1833,742,1,149.39
19395,42564,452,4,281.11
19396,31407,67,1,612.82
19397,54931,108,1,1836.25
19398,82108,759,2,375.56
19399,82811,273,1,180.43
19400,86206,28,1,1277.56
19401,79107,572,5,97.56
19402,31763,842,1,262.8
19403,63349,379,1,410.89
19404,43235,298,1,66.54
19405,82549,62,1,845.49
19406,8425,275,1,107.44
19407,90190,489,1,526.38
19408,32379,90,1,1196.13
19409,37881,57,1,488.73
19410,44942,169,1,336.57
19411,80304,379,1,410.89
19412,78789,188,2,1360.41
19413,74978,376,2,191.89
19414,31198,414,1,287.44
19415,24120,563,1,33.62
19416,79232,260,2,47.28
19417,57732,263,1,55.16
19418,76360,211,4,1347.08
19419,35757,291,1,30.01
19420,15033,795,1,42.45
19421,26521,448,1,374.32
19422,60866,605,1,31.92
19423,70028,721,2,173.77
19424,32720,56,1,2429.03
19425,87189,760,1,316.13
19426,19178,254,1,79.63
19427,5839,252,1,88.87
19428,7053,455,3,115.87
19429,32835,830,1,191.83
19430,95397,308,1,80.43
19431,16552,586,1,42.98
19432,74172,35,1,2688.65
19433,60364,747,3,171.96
19434,21529,711,1,128.83
19435,2885,55,1,1450.93
19436,62398,215,4,1720.21
19437,54419,826,1,394.47
19438,65620,705,1,32.06
19439,74306,361,1,89.29
19440,76638,489,1,526.38
19441,70898,69,1,449.82
19442,43662,13,4,2070.93
19443,30974,265,1,183.58
19444,91131,742,1,149.39
19445,53603,324,3,74.81
19446,30372,381,1,119.17
19447,69615,376,2,191.89
19448,52020,73,1,133.34
19449,29027,485,2,292.09
19450,59777,40,1,1136.17
19451,57732,640,1,73.07
19452,26905,24,2,1004.36
19453,48939,470,1,543.54
19454,32224,212,1,1668.95
19455,62344,346,1,124.74
19456,91060,450,1,101.61
19457,88427,661,1,70.59
19458,67496,417,1,183.3
19459,18919,259,1,116.9
19460,80629,497,1,291.81
19461,24898,76,1,1764.12
19462,73677,544,2,83.09
19463,35628,672,2,160.18
19464,28355,395,1,199.29
19465,84817,522,1,54.38
19466,56466,748,2,220.43
19467,42453,741,2,194.97
19468,72552,675,1,77.03
19469,46210,200,1,1905.88
19470,19524,842,1,262.8
19471,7919,459,1,85.05
19472,87287,595,1,116.88
19473,76265,680,1,151.72
19474,24713,42,1,1240.21
19475,46183,343,1,60.44
19476,6076,830,1,191.83
19477,11585,37,1,899.87
19478,48377,539,2,60.5
19479,37396,847,1,82.79
19480,64309,696,2,103.81
19481,91156,234,1,104.53
19482,21516,161,1,1006.83
19483,19396,669,1,51.43
19484,91601,350,1,126.51
19485,66226,691,2,66.88
19486,46594,534,1,70.5
19487,67049,685,1,170.52
19488,53706,539,1,60.5
19489,87667,191,1,500.92
19490,2189,233,1,118.05
19491,77879,609,1,65.41
19492,21278,43,1,310.32
19493,71289,38,2,512.7
19494,18841,90,1,1196.13
19495,55379,636,1,81.59
19496,93614,548,1,83.07
19497,62764,654,1,126.06
19498,24669,548,4,83.07
19499,35429,695,1,41.43
19500,87867,710,1,114.92
19501,31214,262,1,238.23
19502,60665,20,1,877.84
19503,1640,487,2,77.32
19504,62982,172,1,220.1
19505,93927,684,1,112.82
19506,49816,238,3,27.65
19507,55839,197,1,1756.06
19508,34663,184,2,2233.97
19509,65068,316,2,139.67
19510,28350,440,1,100.41
19511,66368,827,1,161.51
19512,70300,503,2,188.72
19513,88852,321,1,113.48
19514,22286,113,1,2468.65
19515,1446,100,1,538.09
19516,44173,252,1,88.87
19517,37165,175,1,1556.96
19518,85850,683,2,49.44
19519,14613,612,1,99.88
19520,36405,60,1,934.39
19521,32529,484,3,311.22
19522,7557,713,1,84.65
19523,61283,558,4,18.15
19524,54728,614,1,27.16
19525,37422,123,1,922.12
19526,98952,818,1,176.25
19527,9704,540,1,32.85
19528,16849,849,1,207.15
19529,62529,393,3,210.09
19530,93782,246,2,201.57
19531,93886,752,1,411.24
19532,80387,597,1,82.6
19533,30750,31,1,1472.03
19534,44992,266,1,148.88
19535,95024,692,2,78.86
19536,81151,779,1,285.39
19537,44321,839,4,232.84
19538,23450,782,1,220.16
19539,97699,357,3,28.52
19540,96645,826,2,394.47
19541,2235,749,1,384.4
19542,57555,810,1,94.15
19543,23161,187,1,2020.76
19544,87161,753,2,249.45
19545,75770,632,1,159.73
19546,91607,35,1,2688.65
19547,28491,826,2,394.47
19548,46644,828,3,161.68
19549,63972,18,1,1298.49
19550,57538,231,1,161.14
19551,6333,478,1,279.21
19552,50495,104,1,1266.38
19553,79983,63,1,2058.51
19554,7562,828,1,161.68
19555,60389,848,1,495.21
19556,93156,478,1,279.21
19557,18864,222,2,116.61
19558,43270,475,4,268.5
19559,17006,353,1,132.5
19560,47524,24,1,1004.36
19561,96252,619,1,100.91
19562,11415,372,1,52.26
19563,72264,58,1,720
19564,84801,347,2,128.17
19565,35556,127,1,2023.32
19566,77036,351,1,106.17
19567,9400,121,1,1989.62
19568,34944,381,1,119.17
19569,42114,227,1,224.15
19570,81995,428,1,463.98
19571,54631,467,1,180.84
19572,95537,386,1,403.91
19573,73080,842,1,262.8
19574,78315,250,5,176.33
19575,76860,575,1,110.2
19576,31237,707,2,66.73
19577,8001,370,1,41.18
19578,37442,369,1,63.75
19579,75716,246,2,201.57
19580,53229,345,1,90.74
19581,8473,565,2,51.83
19582,71596,143,1,1244.23
19583,93430,570,2,51.63
19584,44253,683,1,49.44
19585,8074,833,1,104.08
19586,43302,454,1,480.12
19587,94363,759,1,375.56
19588,55259,763,1,135.61
19589,63809,16,1,697
19590,43587,546,1,52.46
19591,48245,278,2,130.88
19592,18759,115,1,1529.93
19593,8869,809,1,191.41
19594,4159,769,1,160.34
19595,79857,270,1,76.57
19596,31429,269,2,85.34
19597,35181,687,1,98.13
19598,42132,143,3,1244.23
19599,3226,697,1,62.96
19600,24653,808,1,399.03
19601,91643,458,3,245.35
19602,10411,533,1,152.22
19603,16425,161,2,1006.83
19604,18800,302,2,110.6
19605,89739,316,1,139.67
19606,13700,288,1,112.41
19607,15685,385,1,364.27
19608,86968,663,2,103.09
19609,57036,91,2,565.72
19610,14311,107,5,1082
19611,68304,738,1,140.26
19612,28345,656,2,43.4
19613,17053,12,1,2721.53
19614,87540,517,1,211.65
19615,90362,243,2,196.32
19616,16229,63,1,2058.51
19617,35320,769,4,160.34
19618,3240,607,1,40.2
19619,96712,175,5,1556.96
19620,59459,665,2,39.3
19621,92879,616,2,122.24
19622,67647,413,2,526.63
19623,93038,606,3,61.43
19624,83304,334,1,50.93
19625,33072,672,2,160.18
19626,56824,667,1,58.31
19627,55436,794,1,243.61
19628,96397,448,1,374.32
19629,75233,366,1,89.01
19630,70889,803,1,231.37
19631,44240,169,1,336.57
19632,22082,304,1,128.59
19633,23967,824,2,176.02
19634,42537,819,1,67.91
19635,90841,171,1,1633.75
19636,53486,37,4,899.87
19637,97538,707,3,66.73
19638,52514,491,3,240.43
19639,19342,285,1,118.28
19640,3602,641,2,20.23
19641,31493,832,1,191.89
19642,57160,637,1,92.71
19643,90390,120,1,1327.9
19644,28453,565,1,51.83
19645,65905,770,1,332.54
19646,76076,473,1,75.58
19647,7358,161,1,1006.83
19648,33066,359,1,206.65
19649,83319,363,4,99.37
19650,14114,130,1,1270.67
19651,74137,585,1,78.72
19652,42924,540,1,32.85
19653,64625,260,1,47.28
19654,52648,745,3,131.36
19655,82704,564,3,14.35
19656,14066,136,2,930.82
19657,30323,589,2,32.73
19658,27230,264,1,108.54
19659,75830,357,1,28.52
19660,73883,339,1,101.75
19661,61383,286,1,31.89
19662,6370,699,5,47.24
19663,93622,560,1,77.29
19664,43028,719,2,42.9
19665,40961,35,1,2688.65
19666,55144,67,1,612.82
19667,9324,632,1,159.73
19668,74469,453,1,228.77
19669,38218,558,1,18.15
19670,94007,599,1,38.98
19671,15336,577,1,34.72
19672,99782,578,1,123.63
19673,31110,702,3,29.47
19674,6783,270,1,76.57
19675,45786,181,1,960.96
19676,47023,489,2,526.38
19677,10321,184,1,2233.97
19678,4054,416,1,237.73
19679,49957,481,1,312.06
19680,9372,729,5,53.27
19681,28486,374,1,337.45
19682,77494,674,3,91.61
19683,36245,661,1,70.59
19684,92633,267,1,139.87
19685,6789,190,2,798.17
19686,34842,171,1,1633.75
19687,96634,524,1,106.66
19688,29140,623,2,53.5
19689,10965,13,3,2070.93
19690,37965,782,1,220.16
19691,24415,196,2,974.84
19692,96452,185,2,823.93
19693,7673,838,1,165.94
19694,16397,746,1,379.49
19695,79286,554,1,71.05
19696,3325,458,1,245.35
19697,64313,500,1,584.81
19698,32709,452,1,281.11
19699,64861,342,2,101.64
19700,22522,77,1,1880.83
19701,37748,605,2,31.92
19702,68755,425,2,85.89
19703,10597,820,2,158.47
19704,50807,374,1,337.45
19705,46010,503,1,188.72
19706,54704,840,3,251.11
19707,84901,58,1,720
19708,83152,765,1,54.88
19709,33633,569,1,118.44
19710,3070,357,1,28.52
19711,22354,700,1,85.88
19712,27818,718,1,185.18
19713,53197,159,3,791.31
19714,36652,689,2,130.61
19715,24242,620,1,92.65
19716,45695,374,1,337.45
19717,67155,44,1,2369.39
19718,78607,510,1,359.27
19719,58185,393,3,210.09
19720,84652,820,2,158.47
19721,34828,144,1,893.7
19722,21922,665,1,39.3
19723,33946,324,1,74.81
19724,55563,520,1,133.3
19725,89694,335,2,35.02
19726,13653,452,1,281.11
19727,25776,843,1,116.02
19728,38222,55,1,1450.93
19729,64942,524,1,106.66
19730,40870,71,2,1883.64
19731,46185,366,1,89.01
19732,7710,64,1,987.78
19733,52283,376,2,191.89
19734,81349,76,3,1764.12
19735,28426,544,1,83.09
19736,73171,418,1,195.16
19737,4133,656,2,43.4
19738,58069,37,1,899.87
19739,8938,259,1,116.9
19740,50498,178,1,1039.95
19741,50394,840,1,251.11
19742,52522,610,2,85.31
19743,14960,399,1,372.92
19744,93336,826,4,394.47
19745,16068,538,1,43.54
19746,94171,92,1,1722.95
19747,66069,581,1,61.28
19748,44402,62,2,845.49
19749,88018,522,1,54.38
19750,91734,773,1,99.41
19751,10566,154,1,1229.13
19752,75141,835,1,205.95
19753,96222,297,3,155.34
19754,7559,488,1,179.28
19755,39068,444,1,209.61
19756,34786,650,2,88.13
19757,73264,626,2,53.36
19758,26929,145,1,867.39
19759,66561,30,1,358.22
19760,43959,24,1,1004.36
19761,13402,113,2,2468.65
19762,29938,94,1,1373.01
19763,69303,361,2,89.29
