shipping_id,order_id,shipping_date,return_date,shipping_provider,delivery_status
20296,30174,24-05-2021,,fedex,Delivered
20297,39995,03-08-2020,,bluedart,Shipped
20298,65619,06-01-2023,,fedex,Delivered
20299,63666,29-11-2022,,delhivery,Cancelled
20300,22169,10-06-2022,,fedex,Delivered
20301,19437,20-03-2020,,bluedart,Delivered
20302,79798,12-11-2022,,bluedart,Shipped
20303,89997,02-07-2021,,fedex,Delivered
20304,80394,05-12-2023,,fedex,Delivered
20305,77892,31-01-2020,21-02-2020,fedex,Returned
20306,71812,13-09-2024,,fedex,Delivered
20307,54371,25-02-2022,,fedex,Delivered
20308,13388,07-08-2023,,fedex,Delivered
20309,57725,04-11-2021,,dhl,Delivered
20310,96091,26-03-2024,,fedex,Delivered
20311,35859,12-10-2023,,fedex,Delivered
20312,80777,27-03-2021,,fedex,Delivered
20313,45774,12-12-2020,,ups,Delivered
20314,33869,09-02-2022,,dhl,Delivered
20315,48780,28-10-2022,,fedex,Delivered
20316,91631,18-09-2021,,fedex,Delivered
20317,16988,20-05-2020,,dhl,Delivered
20318,55213,16-12-2024,,dhl,Delivered
20319,6377,19-09-2022,,fedex,Delivered
20320,75576,20-08-2023,,fedex,Delivered
20321,49872,12-05-2020,,dhl,Delivered
20322,32479,27-07-2022,,dhl,Delivered
20323,86097,12-09-2021,,usps,Cancelled
20324,33055,06-05-2023,,fedex,Delivered
20325,55577,18-06-2022,,fedex,Delivered
20326,73035,05-09-2020,,fedex,Delivered
20327,18991,25-09-2023,,fedex,Delivered
20328,56980,23-12-2021,,dhl,Delivered
20329,94744,01-04-2024,,fedex,Delivered
20330,26828,16-08-2023,,fedex,Delivered
20331,97140,20-08-2024,,fedex,Delivered
20332,60004,24-04-2023,,fedex,Delivered
20333,99803,26-05-2023,,fedex,Delivered
20334,17434,28-11-2020,,dhl,Delivered
20335,72659,09-03-2022,,fedex,Delivered
20336,22026,28-12-2023,,dhl,Delivered
20337,58885,26-06-2023,,delhivery,Cancelled
20338,56936,03-10-2021,,usps,Cancelled
20339,89196,03-06-2021,,fedex,Delivered
20340,23465,04-05-2020,,dhl,Delivered
20341,15804,06-04-2021,,fedex,Delivered
20342,54390,06-07-2022,,fedex,Delivered
20343,96387,11-01-2021,,fedex,Delivered
20344,76375,18-04-2021,,fedex,Shipped
20345,15397,25-01-2024,,ups,Delivered
20346,50716,21-12-2022,,fedex,Delivered
20347,87665,28-12-2020,,fedex,Delivered
20348,87935,05-08-2022,,fedex,Delivered
20349,2531,17-03-2021,,fedex,Delivered
20350,10702,29-02-2024,,bluedart,Shipped
20351,11972,31-12-2022,30-01-2023,fedex,Returned
20352,21263,25-05-2023,,fedex,Delivered
20353,61450,26-11-2023,,usps,Delivered
20354,51462,29-03-2022,,dhl,Delivered
20355,23149,06-03-2021,,fedex,Delivered
20356,82403,17-10-2020,,dhl,Delivered
20357,77831,24-12-2024,31-12-2024,fedex,Returned
20358,61284,04-06-2021,,fedex,Delivered
20359,80040,28-05-2020,,ups,Delivered
20360,74424,26-03-2024,,dhl,Delivered
20361,34877,23-06-2021,,fedex,Delivered
20362,29893,05-06-2020,,ups,Delivered
20363,14889,23-07-2023,,bluedart,In Transit
20364,67182,19-01-2022,,fedex,Delivered
20365,81915,17-09-2020,,bluedart,Delivered
20366,60891,28-02-2024,,fedex,Shipped
20367,86724,12-09-2024,,bluedart,Delivered
20368,12570,01-08-2022,,fedex,Delivered
20369,5768,10-01-2022,,bluedart,Delivered
20370,9033,30-05-2021,,bluedart,Delivered
20371,70374,14-03-2023,,dhl,Delivered
20372,1120,22-08-2020,,fedex,Cancelled
20373,14744,07-12-2020,,bluedart,Delivered
20374,59346,10-05-2024,,fedex,Delivered
20375,9593,04-09-2023,,bluedart,Delivered
20376,49249,28-08-2024,,dhl,Delivered
20377,73172,29-10-2023,,bluedart,Shipped
20378,91977,04-09-2021,,ups,Delivered
20379,42411,10-11-2020,,fedex,Delivered
20380,43363,17-09-2021,,bluedart,Delivered
20381,3565,04-09-2020,,dhl,Delivered
20382,76577,05-12-2020,19-12-2020,fedex,Returned
20383,45713,10-10-2023,,dhl,Delivered
20384,56533,02-10-2023,,delhivery,Delivered
20385,4222,24-06-2021,,dhl,Delivered
20386,33844,28-06-2020,,fedex,Delivered
20387,1320,13-10-2020,,usps,Cancelled
20388,18662,09-08-2021,16-08-2021,bluedart,Returned
20389,67092,15-02-2023,,dhl,Cancelled
20390,29344,06-06-2020,,bluedart,Delivered
20391,3101,25-02-2021,,fedex,Delivered
20392,33875,09-06-2020,,fedex,Delivered
20393,29597,11-04-2022,,dhl,Shipped
20394,47281,03-12-2024,,fedex,Delivered
20395,33307,06-11-2024,,fedex,In Transit
20396,22825,13-05-2024,,dhl,Delivered
20397,24061,08-10-2020,,fedex,Delivered
20398,36262,29-03-2023,,usps,Delivered
20399,26467,14-12-2023,,delhivery,Delivered
20400,27119,11-11-2021,,fedex,Delivered
20401,25467,09-04-2021,,fedex,Delivered
20402,55097,14-09-2024,,fedex,Delivered
20403,64790,05-10-2023,,fedex,Delivered
20404,40790,11-01-2021,,dhl,Shipped
20405,97331,06-07-2022,,bluedart,Delivered
20406,96355,30-07-2023,,dhl,Delivered
20407,95067,13-12-2024,,bluedart,Delivered
20408,78653,31-08-2023,,fedex,Delivered
20409,47826,15-12-2023,,fedex,Delivered
20410,36016,10-02-2021,,dhl,Delivered
20411,29528,01-01-2024,,fedex,Delivered
20412,22651,06-03-2020,,fedex,Delivered
20413,37073,14-04-2024,,delhivery,Cancelled
20414,35910,27-06-2024,,bluedart,Delivered
20415,46135,04-07-2022,,fedex,Delivered
20416,56270,08-09-2020,,delhivery,Delivered
20417,34387,19-12-2023,,bluedart,Delivered
20418,83349,29-04-2023,,dhl,Delivered
20419,57654,04-11-2023,,fedex,Delivered
20420,34150,04-10-2020,,fedex,Shipped
20421,61375,08-10-2021,,fedex,Delivered
20422,28047,27-11-2021,,fedex,Cancelled
20423,58594,01-06-2022,,dhl,Delivered
20424,77999,07-11-2021,,bluedart,Delivered
20425,29738,26-03-2021,,dhl,Delivered
20426,63906,29-01-2024,,bluedart,Delivered
20427,65464,20-02-2024,,dhl,Delivered
20428,20794,21-01-2021,,fedex,Delivered
20429,95642,17-03-2021,,fedex,Delivered
20430,9766,10-04-2022,,dhl,Delivered
20431,53429,29-03-2021,,delhivery,Shipped
20432,78989,05-05-2020,,fedex,Delivered
20433,89320,16-08-2023,,bluedart,Delivered
20434,78277,22-01-2021,30-01-2021,delhivery,Returned
20435,52798,27-08-2023,,ups,Delivered
20436,36481,18-11-2020,,dhl,In Transit
20437,45585,23-06-2024,12-07-2024,dhl,Returned
20438,19941,03-12-2024,,fedex,Delivered
20439,27104,25-09-2022,,fedex,Delivered
20440,17213,09-05-2020,,dhl,Shipped
20441,63056,25-05-2023,,usps,Delivered
20442,32617,19-11-2020,,fedex,Delivered
20443,9628,26-05-2024,,fedex,Delivered
20444,47450,14-11-2021,,fedex,Delivered
20445,82715,10-05-2022,,delhivery,Delivered
20446,73877,19-06-2024,,fedex,Delivered
20447,21005,26-02-2023,,fedex,Delivered
20448,18360,10-04-2020,,fedex,Delivered
20449,80876,23-01-2024,,fedex,Delivered
20450,8985,25-04-2020,,fedex,Delivered
20451,13093,19-07-2022,,fedex,Delivered
20452,18287,16-04-2021,,fedex,Delivered
20453,92302,05-05-2024,,ups,Delivered
20454,65443,03-09-2022,,bluedart,Delivered
20455,40675,02-07-2021,,fedex,Delivered
20456,29462,25-01-2022,,dhl,Cancelled
20457,15445,28-12-2020,,bluedart,Delivered
20458,40673,19-01-2023,,delhivery,Delivered
20459,17011,26-01-2023,,fedex,Delivered
20460,60397,11-10-2022,,fedex,Delivered
20461,12069,14-08-2022,,fedex,Delivered
20462,53963,31-10-2021,,fedex,Delivered
20463,74042,07-05-2020,,fedex,Cancelled
20464,26475,23-06-2023,,ups,In Transit
20465,34734,15-11-2024,11-12-2024,fedex,Returned
20466,41946,17-09-2022,,usps,Delivered
20467,77161,23-01-2020,,fedex,In Transit
20468,98434,22-09-2024,,fedex,Delivered
20469,47254,12-07-2023,,ups,Delivered
20470,46890,08-03-2023,,fedex,Delivered
20471,69329,24-11-2024,,fedex,Delivered
20472,30323,05-01-2024,,usps,Delivered
20473,46182,01-07-2023,,delhivery,Delivered
20474,70985,27-05-2024,,dhl,Delivered
20475,36006,05-12-2023,24-12-2023,fedex,Returned
20476,63096,28-08-2024,,bluedart,Delivered
20477,39057,13-01-2020,,dhl,Delivered
20478,97024,21-12-2024,,fedex,In Transit
20479,45840,27-12-2021,,bluedart,Delivered
20480,46104,15-07-2023,,fedex,Delivered
20481,98522,26-02-2021,,dhl,Delivered
20482,14757,07-12-2022,02-01-2023,fedex,Returned
20483,8403,30-04-2022,,dhl,Shipped
20484,87743,13-04-2020,,fedex,Delivered
20485,74658,25-06-2021,,ups,Cancelled
20486,24308,15-01-2022,,dhl,Delivered
20487,16987,31-08-2020,16-09-2020,fedex,Returned
20488,95776,28-10-2021,,fedex,Delivered
20489,42096,04-01-2023,,delhivery,Delivered
20490,46454,19-11-2022,,fedex,Shipped
20491,79026,29-01-2024,,fedex,Delivered
20492,78884,21-02-2022,,ups,Delivered
20493,57596,22-02-2020,,fedex,Delivered
20494,61733,25-01-2021,,delhivery,Delivered
20495,56790,28-07-2021,,delhivery,Delivered
20496,61632,20-07-2021,,fedex,Delivered
20497,29423,19-09-2021,,fedex,Delivered
20498,93119,01-12-2021,,dhl,Delivered
20499,41317,29-12-2021,,ups,Delivered
20500,58372,04-02-2020,,dhl,Delivered
20501,45319,30-12-2023,,fedex,Delivered
20502,48260,28-11-2024,,bluedart,Delivered
20503,77446,26-05-2020,,fedex,Delivered
20504,67748,15-05-2023,,delhivery,Delivered
20505,76095,25-07-2021,02-08-2021,fedex,Returned
20506,4277,03-10-2021,,fedex,Delivered
20507,81372,30-08-2023,,bluedart,Delivered
20508,50334,25-01-2023,,fedex,Shipped
20509,45203,25-02-2022,,bluedart,Delivered
20510,83570,02-10-2020,12-10-2020,fedex,Returned
20511,7928,13-11-2020,,ups,Delivered
20512,37146,18-08-2022,,dhl,Delivered
20513,74163,03-11-2020,,bluedart,Delivered
20514,61734,19-02-2024,,fedex,Shipped
20515,33793,28-12-2020,,bluedart,Delivered
20516,47256,08-07-2022,,bluedart,Delivered
20517,53913,21-03-2020,,fedex,Delivered
20518,62395,08-08-2024,,delhivery,Delivered
20519,17250,29-08-2020,,fedex,Cancelled
20520,60461,28-07-2020,,fedex,Delivered
20521,87386,09-03-2022,,fedex,Delivered
20522,10562,08-05-2024,,delhivery,Delivered
20523,32064,28-12-2024,,fedex,Delivered
20524,50271,19-07-2022,,fedex,Shipped
20525,47145,23-12-2022,,usps,Delivered
20526,76964,28-12-2022,,dhl,Delivered
20527,73325,04-07-2022,,dhl,Delivered
20528,29189,24-06-2024,,dhl,Delivered
20529,29150,11-01-2020,,fedex,In Transit
20530,79897,13-07-2021,,fedex,Delivered
20531,25811,08-02-2022,,fedex,Delivered
20532,40590,13-11-2021,,usps,Delivered
20533,85219,05-07-2020,,ups,Delivered
20534,37100,02-04-2023,,dhl,Shipped
20535,35370,07-12-2022,,fedex,Delivered
20536,58793,02-07-2020,,bluedart,In Transit
20537,48590,09-11-2023,,fedex,Delivered
20538,86715,09-03-2022,,fedex,Delivered
20539,28475,13-06-2021,,ups,Delivered
20540,19611,26-01-2021,,ups,Delivered
20541,8722,08-12-2022,,fedex,Delivered
20542,81322,01-08-2022,,fedex,Delivered
20543,46690,28-06-2024,,fedex,Delivered
20544,88030,03-11-2023,,ups,Delivered
20545,65817,30-06-2022,,fedex,Shipped
20546,3305,15-09-2022,,bluedart,Shipped
20547,13258,13-08-2021,,bluedart,Delivered
20548,48947,07-12-2022,,ups,Delivered
20549,38740,27-08-2024,,fedex,Delivered
20550,80694,11-02-2021,,fedex,Delivered
20551,39967,24-11-2022,,ups,Delivered
20552,93921,29-08-2020,,fedex,Cancelled
20553,51922,27-09-2023,,fedex,Delivered
20554,86958,18-11-2021,,dhl,Delivered
20555,82309,06-12-2024,,fedex,Delivered
20556,25111,11-11-2021,,fedex,Shipped
20557,3181,15-05-2020,,fedex,In Transit
20558,45743,16-06-2020,,bluedart,Delivered
20559,65877,11-05-2021,,bluedart,Delivered
20560,82919,31-07-2020,,usps,Delivered
20561,87501,09-03-2022,,bluedart,Cancelled
20562,94528,07-04-2023,,bluedart,Shipped
20563,51921,16-05-2020,,dhl,Delivered
20564,40119,30-01-2020,,fedex,Delivered
20565,40496,09-11-2024,,usps,Delivered
20566,23212,27-11-2021,,fedex,Delivered
20567,2006,28-09-2024,,fedex,Shipped
20568,75128,04-02-2024,,fedex,In Transit
20569,4124,09-06-2024,,fedex,Delivered
20570,15633,09-03-2023,,fedex,Delivered
20571,60115,23-05-2021,,dhl,Delivered
20572,2032,09-08-2023,,fedex,Cancelled
20573,85980,21-05-2021,,fedex,Delivered
20574,81991,01-02-2023,,fedex,Delivered
20575,98103,20-10-2023,,fedex,Delivered
20576,18899,23-06-2020,,fedex,Delivered
20577,26242,20-09-2020,,ups,Delivered
20578,59944,07-12-2020,,delhivery,In Transit
20579,60631,21-06-2022,,ups,Shipped
20580,71853,24-10-2020,,bluedart,Delivered
20581,26633,05-01-2020,,ups,Delivered
20582,86441,06-12-2024,,fedex,Delivered
20583,92305,12-06-2022,,dhl,Delivered
20584,92519,20-07-2024,,usps,Delivered
20585,80393,19-09-2023,,dhl,Delivered
20586,58823,04-07-2021,,ups,Delivered
20587,99265,21-06-2020,,usps,Delivered
20588,17013,22-01-2024,,usps,Delivered
20589,65210,18-03-2021,,fedex,Cancelled
20590,86209,10-11-2023,,fedex,Delivered
20591,3962,01-02-2023,,bluedart,Delivered
20592,10060,15-06-2022,,ups,Delivered
20593,18185,06-11-2022,,ups,Delivered
20594,65867,25-04-2024,,fedex,Delivered
20595,87816,31-05-2021,,fedex,Shipped
20596,4080,02-07-2020,,fedex,Delivered
20597,29902,02-12-2022,,bluedart,In Transit
20598,71469,27-02-2024,,dhl,Delivered
20599,95937,14-08-2022,,fedex,Delivered
20600,83409,27-01-2020,,bluedart,Cancelled
20601,49056,24-11-2022,,ups,Delivered
20602,32554,27-08-2023,,fedex,Delivered
20603,33482,12-02-2020,23-02-2020,delhivery,Returned
20604,13768,16-06-2024,,bluedart,Delivered
20605,19283,31-10-2021,,fedex,Cancelled
20606,81295,26-06-2020,,usps,Delivered
20607,84237,19-02-2021,,dhl,Delivered
20608,12965,28-03-2024,,bluedart,Delivered
20609,78810,12-04-2020,,ups,Delivered
20610,98219,30-01-2024,,dhl,Delivered
20611,85452,16-12-2021,,fedex,Shipped
20612,71063,18-06-2020,,fedex,Delivered
20613,70253,10-10-2024,,bluedart,Cancelled
20614,44880,16-07-2023,,fedex,Delivered
20615,63098,28-05-2024,,dhl,Delivered
20616,62349,14-11-2023,,fedex,Delivered
20617,8163,10-04-2020,,fedex,Delivered
20618,45546,27-06-2020,,bluedart,Delivered
20619,51637,06-08-2024,,dhl,Delivered
20620,26086,01-07-2024,,delhivery,Delivered
20621,47186,06-02-2020,,fedex,Delivered
20622,92561,25-02-2023,,dhl,Delivered
20623,36609,28-12-2022,,bluedart,Delivered
20624,76459,20-08-2023,,fedex,Delivered
20625,19031,20-09-2022,,ups,Delivered
20626,52795,07-05-2020,,bluedart,Delivered
20627,74203,19-04-2020,,dhl,Delivered
20628,80169,23-11-2022,,fedex,Shipped
20629,24162,20-05-2020,,bluedart,Delivered
20630,59724,13-04-2022,,dhl,Delivered
20631,60015,09-02-2020,,ups,Delivered
20632,34295,28-09-2024,,dhl,Delivered
20633,52462,30-12-2021,29-01-2022,fedex,Returned
20634,34171,31-12-2020,24-01-2021,fedex,Returned
20635,81022,08-09-2023,,fedex,Delivered
20636,28325,18-06-2024,,fedex,Delivered
20637,24419,12-09-2020,,ups,Delivered
20638,21966,18-02-2021,,fedex,Delivered
20639,84814,13-04-2020,,fedex,Delivered
20640,15860,05-01-2024,,ups,Shipped
20641,59962,23-06-2023,,bluedart,Delivered
20642,18346,10-04-2021,,bluedart,Cancelled
20643,39847,09-04-2021,,dhl,Delivered
20644,27301,30-12-2023,,bluedart,In Transit
20645,28018,27-12-2024,,fedex,Delivered
20646,87749,08-04-2022,,fedex,Delivered
20647,86978,23-12-2024,,fedex,Delivered
20648,43283,05-10-2021,,dhl,Delivered
20649,78533,05-02-2021,,fedex,Shipped
20650,34313,07-06-2021,,ups,Shipped
20651,16813,21-01-2021,,usps,Delivered
20652,41973,21-11-2024,,fedex,Delivered
20653,34265,04-07-2023,,fedex,Shipped
20654,51989,05-10-2024,,fedex,Delivered
20655,39251,19-03-2023,,dhl,Delivered
20656,45535,15-06-2022,,fedex,Delivered
20657,15579,25-02-2020,,dhl,Delivered
20658,15922,16-04-2023,,bluedart,Delivered
20659,6153,12-11-2022,25-11-2022,dhl,Returned
20660,42430,13-05-2022,30-05-2022,dhl,Returned
20661,41048,19-06-2023,,delhivery,Delivered
20662,63360,22-10-2020,,ups,Delivered
20663,11832,29-07-2022,,delhivery,Shipped
20664,6393,18-12-2021,,fedex,In Transit
20665,47592,19-03-2023,,ups,Delivered
20666,42050,06-06-2024,,fedex,Delivered
20667,61156,27-12-2022,,dhl,Delivered
20668,14197,08-12-2020,,delhivery,Delivered
20669,2096,05-08-2023,,bluedart,Delivered
20670,88776,23-07-2024,,fedex,Delivered
20671,77477,07-11-2022,,dhl,Delivered
20672,89963,22-06-2023,,fedex,Delivered
20673,16090,11-02-2021,,dhl,Delivered
20674,80958,06-03-2024,,fedex,Delivered
20675,75500,06-10-2023,,usps,Delivered
20676,62739,24-12-2022,,ups,Shipped
20677,1469,16-06-2024,,delhivery,Delivered
20678,19542,16-05-2020,09-06-2020,fedex,Returned
20679,6383,16-08-2023,,dhl,Delivered
20680,63373,19-06-2021,,fedex,In Transit
20681,31845,28-07-2022,,dhl,Cancelled
20682,20375,18-10-2020,,usps,Delivered
20683,28592,18-05-2020,,bluedart,Delivered
20684,12925,22-07-2021,,dhl,Delivered
20685,26111,18-01-2022,,fedex,Delivered
20686,18561,07-10-2024,,fedex,Shipped
20687,28988,12-12-2022,,fedex,Shipped
20688,57249,17-08-2020,,dhl,Delivered
20689,9886,04-10-2024,20-10-2024,bluedart,Returned
20690,92545,19-05-2021,,dhl,Delivered
20691,2720,07-11-2021,,dhl,Delivered
20692,29943,05-08-2022,,ups,Delivered
20693,46545,05-11-2022,,ups,Delivered
20694,46770,15-02-2022,,fedex,Delivered
20695,79012,23-02-2024,,dhl,Delivered
20696,53664,10-04-2021,,dhl,In Transit
20697,8371,25-06-2022,,fedex,Delivered
20698,42126,02-01-2024,,ups,Delivered
20699,39863,08-09-2022,,dhl,Delivered
20700,71509,18-06-2020,,dhl,Delivered
20701,7858,18-03-2021,,fedex,Delivered
20702,95555,23-11-2020,,fedex,Delivered
20703,75136,21-02-2021,26-02-2021,fedex,Returned
20704,31528,15-03-2023,,bluedart,Delivered
20705,12450,17-10-2021,,dhl,Delivered
20706,22060,10-02-2023,,bluedart,Delivered
20707,83209,15-06-2022,,bluedart,Delivered
20708,31076,03-05-2024,,fedex,Cancelled
20709,86080,11-12-2022,,bluedart,Delivered
20710,26168,14-11-2021,,fedex,Delivered
20711,98800,13-11-2021,,ups,Delivered
20712,72082,20-07-2022,,fedex,Delivered
20713,31276,22-11-2020,06-12-2020,fedex,Returned
20714,8117,10-12-2024,,delhivery,Delivered
20715,84535,16-08-2023,,bluedart,Delivered
20716,54225,02-02-2024,,fedex,Delivered
20717,17327,09-06-2021,,fedex,Delivered
20718,78808,23-03-2024,,bluedart,Delivered
20719,38143,15-06-2020,,fedex,Delivered
20720,28990,16-05-2022,,fedex,Delivered
20721,51826,16-12-2020,,fedex,Delivered
20722,66830,30-04-2023,,fedex,In Transit
20723,3947,17-12-2024,,fedex,In Transit
20724,79161,12-08-2023,,ups,Delivered
20725,63087,29-12-2023,,ups,Delivered
20726,59646,23-07-2023,,fedex,Delivered
20727,20907,13-04-2021,,bluedart,Cancelled
20728,57282,18-12-2024,,fedex,Delivered
20729,59900,11-12-2021,,fedex,Delivered
20730,83926,02-04-2020,,bluedart,Delivered
20731,33046,21-12-2022,,delhivery,Delivered
20732,16105,18-11-2021,,ups,Delivered
20733,45296,01-07-2020,10-07-2020,fedex,Returned
20734,95512,08-11-2023,,dhl,Delivered
20735,89814,15-10-2024,,bluedart,Delivered
20736,44374,28-02-2021,,fedex,Delivered
20737,17381,17-02-2022,,dhl,Delivered
20738,77500,17-02-2024,,fedex,Delivered
20739,97800,18-06-2022,,bluedart,Delivered
20740,37169,05-04-2021,,fedex,Cancelled
20741,64712,05-08-2023,,fedex,Delivered
20742,67838,07-06-2023,,ups,Delivered
20743,54860,04-12-2020,,fedex,Delivered
20744,62320,18-04-2024,,usps,Delivered
20745,30233,29-11-2024,,fedex,Delivered
20746,91105,03-11-2023,,dhl,In Transit
20747,18283,10-07-2020,,usps,Delivered
20748,43776,17-04-2021,,dhl,Delivered
20749,97065,29-11-2021,,dhl,Delivered
20750,80813,27-06-2022,,dhl,Delivered
20751,24368,24-01-2022,,fedex,Delivered
20752,1326,19-06-2024,,bluedart,Delivered
20753,81337,02-02-2023,,bluedart,Delivered
20754,30215,01-01-2021,,dhl,Delivered
20755,81408,18-12-2021,,usps,Delivered
20756,50496,03-03-2022,,bluedart,Delivered
20757,83405,25-05-2020,,fedex,Delivered
20758,44649,23-08-2021,,fedex,Delivered
20759,15010,28-05-2021,,usps,Delivered
20760,46735,23-12-2023,,dhl,Delivered
20761,52098,05-12-2023,,fedex,Delivered
20762,40077,22-08-2022,,bluedart,Shipped
20763,91692,08-05-2022,,bluedart,Delivered
20764,18919,11-12-2021,,ups,Delivered
20765,76370,22-09-2020,,ups,Delivered
20766,84908,29-10-2023,,bluedart,Delivered
20767,87093,03-04-2022,,fedex,Delivered
20768,1264,30-07-2023,,fedex,Delivered
20769,78957,27-02-2020,,dhl,Delivered
20770,54880,01-06-2021,,dhl,Delivered
20771,12975,30-09-2023,,fedex,Delivered
20772,17454,18-08-2020,,bluedart,Delivered
20773,29921,04-09-2021,,fedex,Delivered
20774,55510,03-03-2024,,fedex,Delivered
20775,41853,21-06-2021,,usps,Delivered
20776,41205,26-11-2020,,fedex,In Transit
20777,92280,12-03-2020,,delhivery,Delivered
20778,60122,08-11-2020,,dhl,Delivered
20779,97239,26-07-2021,,bluedart,Delivered
20780,44003,20-06-2023,,fedex,Delivered
20781,93405,30-10-2022,,fedex,Delivered
20782,8492,09-07-2021,,fedex,Delivered
20783,69428,28-04-2022,,dhl,Delivered
20784,29559,01-08-2024,,fedex,Delivered
20785,92643,24-08-2022,,fedex,Delivered
20786,49650,23-11-2023,,bluedart,Delivered
20787,28819,16-10-2024,,dhl,Delivered
20788,9291,29-10-2022,,bluedart,Delivered
20789,78039,31-08-2021,,ups,Delivered
20790,55044,15-03-2022,,bluedart,Cancelled
20791,14470,14-08-2024,,dhl,Delivered
20792,86373,20-06-2020,,fedex,Delivered
20793,38597,22-05-2023,21-06-2023,usps,Returned
20794,56269,09-04-2021,,fedex,Delivered
20795,64278,26-08-2022,,delhivery,Delivered
20796,63421,28-11-2023,,ups,Delivered
20797,37790,30-11-2021,,fedex,Delivered
20798,85052,10-12-2024,,ups,Delivered
20799,98377,09-06-2023,04-07-2023,bluedart,Returned
20800,97989,19-09-2020,,fedex,Delivered
20801,73441,14-04-2022,,fedex,Delivered
20802,75626,13-08-2021,,fedex,Delivered
20803,58927,18-08-2022,,fedex,Shipped
20804,18878,12-05-2021,,fedex,Delivered
20805,45496,26-03-2024,,dhl,Delivered
20806,71891,09-08-2021,,fedex,Delivered
20807,15077,18-07-2022,,dhl,Delivered
20808,72235,13-08-2023,,fedex,Shipped
20809,64069,14-06-2021,,fedex,Delivered
20810,89488,02-08-2021,,fedex,Delivered
20811,93419,17-03-2020,,fedex,Delivered
20812,89614,28-11-2023,,usps,Delivered
20813,34115,17-04-2023,,fedex,Shipped
20814,30334,24-11-2024,,fedex,Delivered
20815,94343,06-05-2024,,ups,Delivered
20816,7288,12-04-2021,,ups,Delivered
20817,22065,04-06-2022,16-06-2022,ups,Returned
20818,41363,23-02-2021,,fedex,In Transit
20819,53972,16-05-2023,,dhl,Delivered
20820,99625,08-12-2023,,dhl,Shipped
20821,24372,10-12-2020,,dhl,Delivered
20822,10690,11-07-2020,,fedex,Delivered
20823,98829,24-07-2024,,fedex,Delivered
20824,63966,12-11-2020,,bluedart,Shipped
20825,80681,22-06-2021,,ups,Delivered
20826,8473,02-12-2024,,fedex,Delivered
20827,91628,29-04-2020,,fedex,Delivered
20828,2286,22-11-2020,,fedex,Delivered
20829,6152,26-07-2020,,fedex,In Transit
20830,94626,31-07-2021,,dhl,Delivered
20831,80292,20-01-2022,,fedex,Shipped
20832,94268,29-12-2022,,fedex,Shipped
20833,71975,02-12-2023,,bluedart,Delivered
20834,81655,24-03-2024,,bluedart,Delivered
20835,3617,05-06-2021,,usps,Delivered
20836,34202,16-08-2021,,fedex,Delivered
20837,91443,07-10-2021,,dhl,Delivered
20838,83128,12-09-2021,,fedex,Delivered
20839,76553,14-04-2023,,fedex,Shipped
20840,53345,02-05-2022,,delhivery,Delivered
20841,80644,23-04-2020,,ups,Delivered
20842,53720,18-11-2023,,dhl,Delivered
20843,43800,24-03-2020,,fedex,Delivered
20844,66642,24-05-2020,,fedex,Delivered
20845,29769,27-11-2024,,bluedart,Delivered
20846,24801,12-06-2021,,ups,Delivered
20847,80672,13-10-2022,,dhl,Delivered
20848,92542,05-04-2024,,fedex,Delivered
20849,57401,05-04-2022,,ups,Delivered
20850,80771,09-03-2020,,fedex,Shipped
20851,66514,09-03-2023,,dhl,Cancelled
20852,19141,09-08-2022,,fedex,Delivered
20853,48498,17-08-2021,15-09-2021,dhl,Returned
20854,25746,30-08-2023,,fedex,Delivered
20855,55048,30-04-2021,,ups,Delivered
20856,34930,02-06-2022,,fedex,In Transit
20857,45829,16-06-2022,,dhl,Cancelled
20858,76050,09-01-2023,,fedex,Delivered
20859,33947,10-11-2020,,usps,Delivered
20860,56744,02-07-2024,,fedex,Delivered
20861,35744,16-08-2020,,dhl,Delivered
20862,15224,02-10-2022,,delhivery,Delivered
20863,72282,13-06-2020,,bluedart,Delivered
20864,1897,26-10-2023,,dhl,Delivered
20865,64677,07-03-2021,,fedex,Delivered
20866,91436,24-06-2022,,dhl,Delivered
20867,52246,16-08-2024,,ups,Shipped
20868,67728,18-08-2021,,fedex,Delivered
20869,54025,14-10-2021,,fedex,Delivered
20870,73124,06-06-2021,,fedex,In Transit
20871,50089,15-07-2023,,fedex,Delivered
20872,9563,23-05-2020,,bluedart,Delivered
20873,4966,14-07-2020,,fedex,Delivered
20874,86761,30-07-2024,,ups,Delivered
20875,26913,01-05-2020,,bluedart,Delivered
20876,16563,12-11-2021,,bluedart,Shipped
20877,25999,08-06-2024,,dhl,Delivered
20878,3799,29-09-2022,,dhl,Delivered
20879,59450,28-07-2021,,fedex,Delivered
20880,46550,12-12-2023,,fedex,Delivered
20881,86834,30-03-2021,,bluedart,Delivered
20882,92467,18-06-2024,14-07-2024,dhl,Returned
20883,24415,06-04-2021,,dhl,Delivered
20884,49459,24-01-2020,,fedex,Delivered
20885,69888,05-10-2024,,dhl,Shipped
20886,80575,07-10-2024,,bluedart,Delivered
20887,90949,03-03-2023,,fedex,Delivered
20888,54722,21-10-2021,,dhl,Delivered
20889,7394,24-10-2023,,dhl,Cancelled
20890,7265,18-07-2023,,dhl,Delivered
20891,97656,09-12-2022,,ups,Delivered
20892,98446,10-10-2021,,bluedart,Delivered
20893,77437,28-12-2024,,fedex,Delivered
