order_id,order_date,customer_id,seller_id,order_status
32594,07-03-2021,5428,38,Returned
28075,08-05-2023,92024,46,Completed
20756,08-04-2020,41080,19,Completed
33009,09-12-2022,83868,50,Completed
96519,09-05-2023,23110,59,Cancelled
48128,18-03-2024,1488,15,Cancelled
83322,24-10-2022,51040,26,Completed
37555,27-07-2020,97645,31,Inprogress
75607,17-09-2022,41447,16,Cancelled
60253,13-12-2021,14260,62,Completed
8025,12-08-2023,95625,20,Completed
78773,31-12-2024,93213,63,Completed
11109,12-08-2023,30039,18,Completed
42522,07-06-2023,72071,29,Completed
45203,18-02-2022,77960,39,Completed
62670,21-01-2024,30597,25,Completed
90649,17-10-2024,21806,43,Completed
53747,12-07-2021,28807,8,Inprogress
26215,02-01-2021,61806,35,Completed
1990,02-05-2021,91557,8,Completed
85465,14-09-2021,86958,25,Completed
95524,21-10-2024,38763,61,Inprogress
36303,20-05-2021,24471,64,Cancelled
20050,23-02-2021,94941,62,Completed
61815,14-11-2020,28587,47,Completed
12622,05-10-2021,78814,29,Completed
50484,05-12-2021,79008,47,Cancelled
15431,17-05-2020,78570,18,Completed
87162,31-03-2024,34861,47,Completed
99637,03-05-2022,14848,29,Completed
22063,23-07-2024,76468,45,Returned
68010,25-08-2021,14260,26,Inprogress
50523,11-09-2023,95425,37,Cancelled
92123,22-07-2020,56857,8,Returned
76208,24-06-2024,94310,54,Completed
79540,03-05-2020,89650,13,Completed
55783,17-07-2022,50838,6,Completed
24575,31-07-2021,64166,4,Completed
29259,05-11-2022,69082,40,Completed
62524,26-02-2021,84028,43,Completed
91340,09-01-2020,55667,65,Completed
91393,28-09-2024,36683,39,Completed
46159,28-12-2024,86198,34,Completed
37583,16-05-2023,10580,26,Completed
62549,05-04-2023,12907,12,Completed
59182,26-04-2020,26177,43,Completed
25303,16-08-2020,84172,10,Completed
79937,28-09-2022,40879,24,Returned
95016,30-08-2024,96781,16,Completed
25800,29-07-2022,29978,11,Inprogress
90624,24-07-2023,98369,53,Inprogress
21318,29-06-2021,45703,59,Completed
24442,27-10-2023,45039,34,Cancelled
37768,17-08-2022,28779,55,Returned
12832,16-01-2022,27807,6,Completed
82616,16-02-2022,93304,21,Returned
30218,18-04-2021,42333,23,Returned
70003,19-10-2023,98696,49,Cancelled
67902,04-04-2022,57538,49,Returned
76153,29-06-2020,81133,46,Completed
95082,21-11-2022,733,19,Completed
25304,10-09-2023,57636,13,Completed
97065,24-11-2021,94941,65,Completed
32542,18-02-2022,95151,49,Completed
73501,23-09-2023,43698,52,Inprogress
99525,21-08-2023,81763,40,Completed
66771,09-08-2021,23326,26,Completed
48255,07-04-2023,89837,48,Completed
36989,20-02-2022,95149,58,Cancelled
45790,09-05-2023,56469,41,Completed
86799,01-05-2020,98683,43,Completed
37464,28-11-2021,44393,46,Completed
9444,07-10-2024,51591,21,Cancelled
22520,22-09-2024,1060,5,Inprogress
80932,05-07-2021,54425,65,Returned
32330,24-11-2024,72661,55,Completed
12211,19-07-2020,98478,30,Inprogress
35246,30-10-2024,6466,65,Cancelled
89236,10-01-2020,72612,22,Completed
7706,23-01-2023,92523,32,Cancelled
31440,13-09-2023,39726,5,Completed
46502,04-01-2024,97668,62,Completed
53735,20-07-2023,11907,23,Completed
30446,25-08-2021,34001,32,Completed
91517,24-02-2021,97213,11,Inprogress
91645,20-02-2023,26617,58,Returned
21776,28-02-2022,9652,60,Completed
67202,19-01-2021,49728,14,Completed
20747,15-07-2022,69703,36,Completed
91471,11-07-2023,45619,25,Inprogress
84000,11-02-2024,93484,15,Inprogress
97624,11-03-2023,41874,41,Returned
79107,04-11-2023,67820,51,Inprogress
40683,29-12-2023,15812,13,Completed
2189,07-12-2021,65911,50,Completed
41416,27-03-2021,47113,7,Completed
59559,04-05-2021,73852,8,Completed
82744,03-07-2023,6927,53,Inprogress
48223,19-04-2022,24534,40,Cancelled
59068,23-01-2022,80592,23,Inprogress
86097,07-09-2021,62630,31,Cancelled
90941,12-03-2024,15782,30,Returned
67026,27-07-2021,95299,39,Completed
58237,15-05-2020,38754,2,Completed
88694,30-12-2022,57472,62,Returned
91398,05-03-2024,91760,21,Completed
79909,12-09-2022,4641,62,Completed
20367,19-11-2021,8092,15,Completed
93678,27-01-2022,41871,14,Cancelled
8822,20-07-2024,12314,2,Completed
69748,24-10-2024,78658,8,Completed
55765,29-03-2023,95052,33,Completed
23625,30-07-2023,6563,41,Completed
54448,16-01-2021,92004,36,Completed
42121,08-01-2020,15123,18,Completed
95440,03-07-2021,31294,65,Completed
39295,14-01-2022,50518,1,Completed
28567,08-12-2021,5275,61,Completed
40066,05-06-2021,28357,23,Completed
58442,12-08-2021,91538,59,Inprogress
84647,03-07-2023,37577,30,Completed
71946,01-11-2021,28985,2,Returned
69662,27-09-2024,3684,48,Completed
23916,17-08-2024,55617,60,Returned
28643,02-10-2020,94189,62,Completed
3658,23-02-2022,20042,38,Completed
23282,11-01-2021,51545,27,Completed
48382,20-07-2021,83805,56,Completed
58588,15-04-2020,20668,13,Completed
89304,11-11-2023,65158,42,Completed
91854,18-07-2023,35653,27,Returned
38942,16-09-2024,14685,3,Completed
52781,14-11-2023,1667,22,Inprogress
62188,08-12-2022,31499,43,Returned
28979,28-08-2021,4259,22,Inprogress
52502,18-06-2022,47102,25,Cancelled
78448,05-08-2022,88957,52,Completed
11228,09-03-2021,28807,20,Completed
52986,27-01-2023,67798,51,Completed
90441,06-12-2022,9860,62,Completed
32992,19-02-2020,69703,36,Cancelled
86343,04-04-2020,66255,57,Completed
39471,08-05-2022,33740,33,Completed
98927,25-05-2020,54369,49,Completed
6489,13-10-2020,96676,44,Completed
14517,26-09-2022,71745,52,Cancelled
62484,27-11-2020,20252,27,Completed
90816,14-03-2024,67865,54,Cancelled
52659,19-02-2021,65314,47,Completed
20955,09-01-2021,12080,62,Completed
68390,02-06-2020,54727,46,Inprogress
2871,06-01-2023,98691,47,Completed
31882,24-09-2020,5397,9,Completed
81732,24-03-2022,56941,6,Cancelled
77986,19-02-2023,8657,34,Completed
96780,13-03-2023,44660,47,Completed
7435,04-08-2020,97793,24,Completed
86478,14-07-2023,17371,4,Completed
38222,31-08-2020,61889,34,Completed
66484,30-03-2021,34610,11,Inprogress
77637,11-03-2020,60402,50,Returned
11582,02-09-2020,72969,43,Returned
12836,18-08-2021,83727,26,Completed
57768,06-01-2023,12283,9,Returned
32397,23-03-2020,58015,47,Completed
34308,28-07-2023,71205,50,Completed
30172,14-10-2024,10594,47,Completed
73348,05-02-2022,44925,18,Completed
30981,13-01-2022,26069,1,Completed
13454,27-08-2023,85026,25,Completed
9003,20-06-2020,32756,32,Completed
13834,20-06-2020,35960,30,Inprogress
51880,06-06-2024,12515,27,Completed
77545,17-06-2024,21960,47,Completed
31784,28-05-2020,52979,2,Inprogress
50197,10-03-2024,41686,20,Completed
57561,06-08-2021,16999,5,Returned
96748,07-11-2023,64269,39,Completed
19832,27-12-2021,80165,52,Completed
69702,10-08-2021,16159,63,Inprogress
36929,03-07-2024,45553,51,Cancelled
48557,12-05-2020,39185,44,Completed
42701,05-12-2022,59896,50,Inprogress
41111,19-11-2024,20725,10,Completed
72409,25-09-2024,71865,42,Inprogress
75813,28-12-2023,24733,2,Completed
1348,04-10-2023,31239,44,Completed
78361,09-03-2020,84585,52,Completed
60469,10-09-2022,27583,22,Inprogress
76517,03-01-2022,84600,14,Completed
20957,22-05-2022,48149,26,Completed
22343,18-05-2023,27212,43,Completed
47136,20-02-2020,30703,22,Completed
10955,19-08-2023,1374,56,Cancelled
95237,25-06-2023,75452,5,Completed
1240,13-01-2020,81450,1,Returned
91241,16-07-2020,68226,15,Completed
75347,06-04-2020,27781,46,Inprogress
56966,26-02-2024,64586,57,Completed
11459,14-01-2023,96480,16,Completed
5769,09-03-2022,2687,40,Completed
51154,13-06-2022,53065,60,Completed
55338,25-05-2020,64042,9,Inprogress
98600,07-03-2021,42127,1,Completed
8881,18-12-2020,88861,24,Completed
77573,07-05-2024,42384,17,Completed
52048,25-10-2023,89999,29,Completed
73380,01-12-2020,35947,35,Inprogress
90249,17-04-2021,75022,59,Completed
55898,10-05-2020,58500,39,Completed
3305,13-09-2022,4162,11,Completed
14618,03-11-2022,72071,23,Completed
58959,18-03-2024,95403,28,Completed
35320,12-11-2022,90610,64,Completed
44974,20-06-2022,43260,52,Completed
27116,02-09-2021,26243,19,Completed
67992,04-09-2022,68669,40,Completed
14887,29-01-2024,96306,11,Completed
50772,15-08-2020,5183,7,Inprogress
18576,23-08-2022,64337,54,Completed
41929,28-04-2020,63418,61,Completed
37366,09-09-2023,50257,8,Completed
97165,12-05-2024,75268,21,Returned
4133,18-05-2020,85145,14,Completed
55580,19-12-2021,15123,25,Completed
51968,09-09-2023,65433,37,Cancelled
65435,18-11-2022,40938,43,Completed
38734,09-10-2022,63599,19,Completed
42870,11-01-2020,74456,58,Completed
77471,02-12-2024,98267,64,Completed
29947,29-04-2022,9912,1,Completed
88962,11-03-2022,32959,42,Completed
10981,29-04-2022,79294,20,Completed
57436,29-02-2024,54629,19,Cancelled
46763,05-09-2021,50110,5,Cancelled
8337,04-05-2024,78775,64,Completed
70011,05-09-2023,32496,9,Completed
75080,13-05-2024,26197,52,Completed
21037,19-09-2020,63373,51,Completed
28716,01-11-2020,12151,48,Completed
26564,23-11-2023,6922,51,Inprogress
77643,23-04-2021,97026,50,Completed
35875,01-01-2023,76910,16,Completed
34324,18-09-2022,53047,40,Cancelled
89092,20-07-2021,27024,12,Completed
61413,05-12-2021,31604,20,Completed
90306,28-08-2020,30142,4,Cancelled
9869,01-01-2022,90309,51,Completed
3006,12-04-2022,48380,52,Completed
61824,26-01-2020,70290,51,Completed
23483,03-03-2020,45604,18,Returned
68608,29-12-2024,82088,21,Completed
50133,26-12-2020,65158,34,Completed
79405,26-10-2022,69020,15,Completed
23142,20-09-2023,78814,28,Completed
32966,20-08-2020,87056,42,Completed
86093,28-01-2024,18450,47,Completed
46358,09-12-2023,7969,48,Completed
4988,11-05-2023,63213,11,Completed
56790,18-07-2021,84333,10,Inprogress
57848,08-08-2022,4641,59,Cancelled
59262,07-05-2024,31499,19,Completed
13358,27-06-2021,89563,23,Completed
34106,19-01-2023,34349,46,Inprogress
45540,04-10-2024,41762,64,Completed
31668,03-05-2023,37464,1,Returned
30147,06-08-2021,3940,28,Completed
27109,08-03-2022,84600,10,Completed
16998,25-12-2023,97645,17,Completed
66485,01-10-2022,69491,12,Inprogress
11561,13-02-2023,25625,7,Completed
87571,23-05-2024,66072,47,Completed
60648,03-06-2021,93484,64,Completed
69943,13-04-2022,59414,5,Completed
85924,07-03-2024,77392,56,Inprogress
34484,20-05-2022,98152,2,Completed
9649,26-05-2022,85591,11,Completed
23374,13-03-2021,30837,8,Inprogress
22736,25-05-2023,48706,27,Cancelled
83698,22-08-2022,74157,12,Completed
94145,16-03-2023,58636,61,Inprogress
21527,25-02-2023,21806,1,Cancelled
87436,08-05-2024,25079,11,Completed
24580,08-06-2024,42710,40,Completed
67538,12-01-2024,35411,15,Completed
10466,06-04-2022,34323,46,Completed
82150,07-06-2021,34103,50,Completed
24723,17-12-2023,84028,40,Returned
84530,08-02-2020,60502,32,Completed
67717,06-09-2023,68595,44,Returned
47427,08-12-2024,83663,18,Completed
84617,22-06-2024,69141,4,Inprogress
75739,13-02-2023,77342,56,Completed
58735,28-07-2024,75583,52,Completed
52442,14-10-2020,57263,35,Completed
1469,09-06-2024,56874,56,Completed
16754,01-02-2023,89864,19,Completed
73763,27-06-2021,53243,7,Completed
55664,11-12-2020,83251,52,Cancelled
57375,13-05-2021,96341,23,Inprogress
97142,20-09-2020,9490,19,Completed
44799,16-03-2021,33879,14,Completed
6962,15-11-2024,88350,57,Inprogress
43940,15-09-2023,59666,41,Completed
94815,30-12-2021,57530,7,Completed
63551,10-02-2024,49540,52,Inprogress
30880,01-02-2020,32526,58,Completed
18808,24-07-2020,38728,4,Completed
37511,07-10-2022,29183,33,Completed
9304,13-09-2022,52335,23,Inprogress
31367,23-03-2024,50126,12,Completed
39711,15-02-2022,49713,59,Completed
71109,19-07-2020,74022,52,Returned
8101,19-07-2022,61271,31,Completed
91785,07-07-2023,49445,18,Completed
74419,04-01-2022,6468,35,Completed
91118,22-04-2023,80418,54,Inprogress
7006,14-09-2023,64537,24,Cancelled
96860,11-09-2022,85189,64,Inprogress
64746,24-02-2024,27041,31,Completed
96264,06-12-2024,38954,63,Completed
53092,02-07-2022,20274,26,Cancelled
20917,08-01-2020,54425,46,Completed
32419,28-12-2023,59782,21,Completed
31192,26-09-2022,90506,20,Cancelled
67299,09-12-2021,54262,58,Returned
37924,15-12-2021,2898,26,Cancelled
39756,14-06-2021,30614,52,Completed
7196,22-07-2023,72651,42,Returned
31404,29-09-2022,1626,58,Inprogress
89359,19-12-2021,25596,36,Completed
92509,16-02-2021,73907,2,Completed
88365,18-03-2021,98478,47,Completed
88279,23-08-2020,9451,25,Completed
28588,27-09-2020,45418,10,Returned
83330,05-08-2024,50265,44,Cancelled
21232,14-08-2023,43581,21,Cancelled
47709,12-02-2024,97668,8,Completed
3511,13-12-2020,11922,56,Inprogress
26044,14-01-2022,94505,54,Completed
30460,13-02-2021,49940,6,Completed
4447,26-10-2022,94545,58,Returned
85759,28-06-2024,34569,8,Completed
93405,20-10-2022,71616,57,Completed
34378,30-03-2024,75599,60,Returned
13586,28-10-2022,94050,18,Completed
38680,26-01-2023,99121,32,Cancelled
54931,28-10-2020,10315,62,Completed
96721,18-04-2022,61335,22,Inprogress
17782,04-08-2021,13224,64,Completed
7135,31-07-2023,18239,22,Inprogress
68546,04-11-2023,26506,3,Completed
92560,12-07-2021,49074,56,Completed
3667,19-11-2020,64313,25,Cancelled
44607,01-02-2021,57444,23,Returned
8500,16-03-2022,81910,13,Completed
36701,13-01-2023,51034,39,Completed
67998,28-01-2020,87779,59,Completed
77351,13-03-2023,86752,35,Inprogress
14868,17-12-2024,14035,11,Completed
44854,14-10-2023,25570,5,Completed
4634,03-08-2023,60129,25,Completed
42281,19-10-2023,82774,62,Completed
93249,06-04-2020,7244,60,Completed
17417,10-08-2020,24561,43,Completed
28709,23-07-2020,20936,8,Completed
62161,16-04-2023,87196,48,Completed
85096,25-09-2021,88088,7,Completed
23334,16-01-2022,6533,61,Returned
14732,03-10-2023,8339,17,Completed
85779,12-12-2020,20415,41,Completed
7813,31-08-2021,29754,27,Inprogress
94309,03-12-2020,67980,22,Completed
34178,27-08-2022,22396,35,Completed
38871,01-12-2024,76988,51,Completed
34705,30-07-2024,34602,9,Completed
72108,01-03-2021,75682,36,Inprogress
31343,02-05-2023,90389,16,Completed
94230,26-02-2020,18196,14,Inprogress
10400,02-08-2020,50342,4,Completed
62822,08-06-2023,55264,4,Cancelled
17367,20-01-2024,9930,45,Inprogress
94304,30-10-2023,31962,43,Completed
79819,13-02-2022,83184,37,Completed
2295,28-01-2023,49692,56,Cancelled
4874,08-09-2020,75107,4,Completed
27268,12-08-2020,91348,57,Completed
34580,17-12-2024,34139,6,Completed
47733,21-02-2024,21726,8,Completed
52705,20-09-2022,1598,59,Completed
67076,15-08-2021,9127,20,Cancelled
37312,29-12-2020,27700,2,Completed
75443,01-05-2023,40687,56,Returned
44195,14-04-2020,61994,49,Completed
64801,22-04-2024,36825,46,Inprogress
28277,26-12-2021,45753,58,Completed
63765,04-01-2020,9825,13,Completed
39505,07-03-2020,46680,17,Cancelled
93844,14-09-2021,40137,8,Completed
69767,03-11-2023,56751,37,Completed
97551,12-02-2023,79198,17,Completed
50419,13-11-2023,22036,6,Cancelled
93807,14-05-2020,86113,41,Completed
88256,20-06-2024,55378,33,Completed
18707,25-06-2020,35093,64,Completed
76244,07-10-2021,72364,34,Completed
52610,14-05-2023,95886,30,Cancelled
50603,02-11-2024,81332,62,Inprogress
8608,09-11-2020,83868,7,Inprogress
39297,10-08-2023,53807,38,Inprogress
62599,11-01-2023,47187,7,Completed
35513,16-06-2023,34148,49,Cancelled
14570,06-08-2022,17371,28,Completed
20396,26-03-2022,16639,49,Cancelled
1875,09-08-2020,44213,18,Completed
14844,22-10-2023,60074,53,Completed
1206,30-03-2021,60660,18,Inprogress
26291,06-03-2023,39572,39,Completed
78653,30-08-2023,86198,19,Returned
68732,01-05-2024,26586,33,Completed
28617,17-05-2021,34139,30,Returned
66676,09-11-2020,35303,23,Completed
21165,09-11-2021,39271,50,Completed
47607,09-11-2024,86656,19,Returned
18400,24-11-2024,50474,61,Inprogress
37967,23-09-2023,49260,28,Returned
1622,06-07-2023,33460,44,Completed
80471,19-10-2022,1192,52,Completed
88463,26-06-2021,41447,44,Completed
69642,05-03-2020,35805,22,Returned
48843,16-10-2020,10482,41,Completed
87749,07-04-2022,85094,57,Inprogress
53711,18-10-2022,50096,5,Completed
3387,07-11-2020,14574,13,Completed
18921,20-06-2023,11907,48,Inprogress
78161,09-01-2023,62095,27,Completed
44071,27-12-2021,87921,6,Completed
64327,02-12-2024,96254,5,Completed
58823,26-06-2021,18955,47,Completed
49951,10-07-2022,21509,41,Cancelled
86699,19-08-2020,50762,21,Completed
57434,28-06-2020,26177,46,Inprogress
70116,07-10-2022,20042,56,Inprogress
38967,12-02-2020,43556,12,Completed
7726,04-12-2024,7428,12,Completed
97682,07-01-2022,96172,21,Returned
13929,18-08-2020,54819,6,Completed
57014,19-01-2020,96097,48,Completed
89633,25-08-2020,59896,4,Completed
53478,12-07-2024,33118,46,Completed
62588,12-07-2023,18984,17,Completed
10109,31-01-2023,60441,23,Completed
98489,06-05-2023,125,7,Completed
42300,16-08-2024,86685,61,Completed
20591,22-08-2024,9490,48,Completed
35291,10-02-2022,25392,58,Completed
70360,12-10-2022,7055,24,Cancelled
33570,12-03-2023,85026,31,Cancelled
45342,25-09-2023,79474,60,Inprogress
32995,09-05-2020,28599,39,Completed
64895,26-11-2022,46765,61,Completed
51524,26-08-2020,51591,57,Completed
36079,10-07-2021,68593,22,Cancelled
82548,14-02-2021,81332,17,Cancelled
68520,16-12-2024,54003,56,Completed
31151,22-07-2020,60274,60,Inprogress
29863,01-09-2024,5075,13,Inprogress
2497,07-03-2023,94938,21,Cancelled
28419,05-05-2023,23392,53,Completed
47910,03-08-2022,29135,30,Inprogress
32500,27-11-2020,56538,34,Inprogress
49063,17-02-2023,51977,1,Completed
18779,13-05-2021,54619,60,Cancelled
93880,25-05-2023,89981,33,Returned
6474,09-12-2022,45193,14,Completed
69408,24-02-2021,30575,48,Cancelled
92920,11-01-2022,17879,25,Completed
25668,17-02-2020,5330,12,Completed
24703,18-11-2023,52182,16,Inprogress
62340,22-03-2020,58015,43,Completed
32029,29-04-2021,32713,59,Completed
39047,17-03-2024,33646,64,Completed
86958,08-11-2021,5497,22,Returned
13188,07-01-2023,32958,29,Completed
73572,03-02-2023,22879,41,Completed
34286,19-12-2022,36845,15,Completed
91821,30-01-2020,54369,34,Returned
40921,29-10-2022,86464,32,Returned
60676,30-12-2022,25365,56,Inprogress
44128,25-07-2020,61880,4,Cancelled
96740,10-12-2023,58636,50,Completed
65152,10-12-2020,47792,29,Inprogress
93631,28-11-2020,45257,17,Cancelled
92628,11-10-2024,36391,15,Completed
61714,28-12-2022,33583,9,Completed
5841,13-04-2021,13213,22,Returned
93685,09-12-2023,81115,46,Completed
6223,05-07-2020,35267,51,Completed
75515,02-06-2024,51100,41,Completed
61138,16-04-2023,68814,28,Inprogress
86183,01-10-2021,52502,2,Completed
41636,09-07-2024,79929,61,Completed
70289,09-03-2022,67846,44,Completed
52034,18-04-2024,88163,35,Cancelled
90962,18-09-2022,41562,63,Returned
63819,14-05-2023,41483,42,Inprogress
60076,08-03-2024,82031,29,Completed
31541,23-04-2024,25291,31,Completed
51455,16-12-2023,47700,32,Completed
89618,11-07-2021,11803,29,Cancelled
5105,27-04-2023,59001,18,Inprogress
84509,06-09-2020,94505,49,Completed
33875,08-06-2020,77541,10,Completed
3783,06-01-2023,82810,64,Completed
45973,21-02-2021,17758,51,Returned
62622,01-02-2020,10218,12,Inprogress
27947,21-11-2024,86620,27,Inprogress
79216,20-10-2023,62524,40,Completed
92391,03-09-2020,9332,34,Completed
7708,28-06-2023,28599,6,Completed
69011,01-05-2020,53201,1,Completed
82663,04-07-2024,54800,4,Completed
86034,20-11-2020,86513,62,Completed
15353,03-12-2024,82241,2,Completed
66131,18-01-2023,85423,41,Completed
42126,27-12-2023,29209,3,Completed
57271,15-09-2022,61661,62,Completed
37426,23-06-2022,85205,21,Completed
29125,03-08-2020,62340,44,Completed
5154,04-07-2024,29183,45,Completed
78986,07-02-2023,81256,32,Completed
84528,07-01-2024,92955,52,Completed
78232,27-01-2020,61271,45,Completed
66910,15-06-2022,50021,60,Completed
67355,15-02-2024,72408,34,Completed
99452,30-08-2020,85308,56,Completed
60496,08-04-2021,10590,25,Completed
9959,07-01-2021,48300,6,Completed
56619,09-02-2022,46871,26,Completed
14220,28-12-2023,75208,9,Cancelled
51751,03-02-2023,49469,49,Completed
42979,17-03-2020,62095,43,Completed
97329,09-05-2020,76918,47,Returned
61633,31-01-2022,85878,65,Cancelled
92898,08-09-2023,91687,36,Completed
87458,19-10-2020,84172,37,Completed
95310,25-01-2021,63957,46,Cancelled
33407,24-06-2021,86998,41,Completed
41396,28-08-2022,45557,9,Returned
81499,28-06-2024,65433,43,Cancelled
16560,02-08-2022,35733,11,Completed
5200,04-04-2023,8461,9,Completed
79058,01-05-2024,83445,18,Completed
44491,24-03-2022,24772,2,Completed
58626,22-08-2020,39185,1,Returned
55995,22-06-2020,26019,42,Completed
96177,22-01-2020,29053,38,Cancelled
82194,01-09-2020,63175,29,Completed
20056,15-02-2020,81187,16,Completed
51467,30-01-2024,93484,31,Completed
89714,22-07-2023,30058,47,Inprogress
82207,22-05-2021,63213,27,Completed
21947,22-10-2023,91342,46,Cancelled
92722,01-01-2022,54003,40,Completed
79238,26-08-2022,91395,64,Cancelled
76883,07-11-2024,99073,38,Inprogress
69656,23-11-2020,24875,26,Completed
65296,01-04-2021,84948,9,Cancelled
67701,05-01-2022,16791,3,Completed
49107,19-11-2023,66243,27,Returned
83416,18-08-2024,73915,33,Inprogress
34849,20-10-2024,20121,16,Completed
9386,12-08-2022,33640,32,Completed
53996,06-01-2023,26430,11,Completed
85154,13-12-2024,73691,47,Completed
39299,06-06-2023,82611,19,Cancelled
70095,20-01-2022,73915,62,Completed
46570,20-07-2023,17468,46,Completed
44874,29-01-2022,89774,36,Completed
95081,08-10-2020,65291,32,Completed
78083,10-01-2024,47717,38,Cancelled
71537,16-10-2024,65698,37,Cancelled
30741,24-12-2023,78187,51,Completed
92564,01-09-2022,76162,15,Completed
37451,29-04-2024,75107,21,Completed
29115,16-09-2023,47018,36,Completed
60733,19-05-2022,21726,2,Completed
55568,13-12-2022,75599,5,Completed
27634,02-06-2023,98696,1,Cancelled
17250,25-08-2020,89517,25,Inprogress
43056,26-04-2022,31604,2,Completed
49288,14-04-2022,43929,10,Returned
53895,26-03-2024,23965,37,Completed
65752,06-07-2023,76404,45,Completed
3857,28-09-2023,68015,22,Completed
65625,03-04-2023,19456,45,Completed
17155,05-09-2020,14564,64,Returned
58043,30-05-2020,4826,14,Completed
83203,15-04-2021,54444,16,Completed
34458,26-03-2021,37667,1,Completed
13514,15-03-2022,14176,58,Completed
36518,14-06-2024,16489,23,Completed
81241,25-06-2021,93808,44,Cancelled
1297,29-05-2023,82214,7,Completed
1626,23-06-2023,99907,65,Completed
8747,20-06-2023,50991,36,Completed
36616,31-07-2021,12551,51,Completed
5746,13-08-2024,18771,28,Returned
80435,12-01-2021,36199,63,Completed
83595,06-08-2021,75043,34,Completed
54778,15-11-2021,71984,12,Completed
6916,25-10-2023,75684,55,Completed
20529,10-06-2023,69988,50,Completed
32253,02-11-2020,73018,58,Completed
17126,05-10-2020,30179,4,Completed
96583,25-05-2023,87545,55,Completed
81431,13-05-2022,96341,13,Completed
93038,25-12-2021,51595,57,Completed
6288,17-09-2020,9860,37,Completed
59265,06-04-2022,96448,52,Completed
64736,14-02-2024,49006,44,Completed
21828,22-05-2023,75022,57,Inprogress
54886,08-08-2021,46385,49,Inprogress
22145,27-06-2022,93078,1,Returned
24129,30-06-2022,64863,47,Completed
66968,11-03-2021,20231,10,Completed
90640,26-11-2021,64397,12,Completed
41043,21-07-2021,96902,7,Completed
77012,07-08-2024,29235,6,Inprogress
60434,05-03-2021,84281,18,Completed
28018,21-12-2024,27200,42,Inprogress
36045,15-06-2024,18626,65,Completed
79649,30-06-2020,50092,50,Completed
79822,09-05-2021,10218,13,Completed
20556,22-02-2020,76644,64,Cancelled
98877,18-03-2020,85182,42,Completed
16061,28-07-2020,85205,24,Inprogress
90265,07-12-2024,43821,61,Completed
90718,19-07-2024,66365,5,Inprogress
54876,01-03-2020,1773,43,Completed
54459,17-09-2021,55463,34,Completed
43166,30-05-2021,1720,52,Completed
37157,20-04-2020,49006,5,Completed
59373,23-01-2020,7429,3,Returned
49001,08-05-2020,46381,32,Completed
99658,26-06-2024,41874,30,Completed
88713,10-07-2020,5710,28,Inprogress
32901,15-10-2020,71720,20,Inprogress
64480,21-11-2020,83792,13,Completed
97928,25-11-2023,78771,30,Cancelled
72993,10-01-2022,93449,63,Returned
43285,10-12-2021,93104,61,Returned
70292,09-04-2022,3697,24,Completed
19726,12-01-2021,71886,23,Completed
74031,08-03-2020,29978,18,Completed
8227,31-10-2023,89961,62,Completed
57382,31-08-2021,18666,21,Completed
65954,02-03-2021,34326,30,Completed
61239,20-12-2020,7429,62,Completed
16777,06-12-2024,30216,58,Completed
43442,23-02-2024,75166,8,Cancelled
69716,18-10-2021,12458,59,Completed
53599,28-11-2021,93725,52,Cancelled
76500,28-12-2023,873,41,Completed
89959,04-04-2023,50960,57,Completed
63320,24-08-2023,11636,11,Completed
69825,12-05-2023,27200,19,Inprogress
30412,21-01-2022,47187,63,Completed
3624,01-03-2023,10594,62,Completed
34709,26-03-2021,86825,47,Completed
98159,22-06-2023,70090,15,Cancelled
21683,12-10-2021,95847,11,Cancelled
46900,01-07-2024,54199,62,Returned
50416,17-05-2022,55104,18,Completed
71952,18-10-2023,81731,65,Completed
7126,06-01-2020,34390,27,Completed
69814,03-08-2020,42634,35,Completed
16848,15-02-2024,13851,28,Completed
27342,04-04-2022,76369,60,Completed
14055,31-08-2024,22456,51,Returned
54609,12-08-2023,89849,55,Completed
53015,16-09-2024,94992,17,Completed
65776,17-04-2021,38348,22,Completed
89043,13-09-2020,71886,11,Completed
47153,29-06-2022,92302,24,Completed
20354,19-12-2020,56147,32,Returned
70896,04-09-2021,11607,58,Returned
97436,03-11-2022,67018,34,Cancelled
58385,30-11-2022,91957,52,Returned
15483,04-05-2020,85899,42,Completed
21414,22-07-2021,43432,60,Completed
59704,27-01-2022,47495,27,Completed
80397,23-11-2024,62563,41,Inprogress
14446,02-07-2024,23494,60,Completed
58550,19-09-2023,46195,2,Inprogress
91360,06-06-2020,73283,9,Inprogress
28917,03-08-2020,51840,17,Cancelled
95763,05-11-2024,17371,33,Completed
99625,30-11-2023,92457,48,Completed
54796,03-10-2024,12829,34,Cancelled
89837,07-02-2020,96890,39,Inprogress
24389,20-05-2021,48214,63,Completed
61099,24-02-2023,96042,24,Completed
79517,20-11-2023,45619,57,Completed
75046,05-03-2022,20274,36,Completed
92899,29-10-2023,74399,13,Completed
75364,02-11-2023,47120,48,Returned
81146,12-12-2022,18078,24,Inprogress
14197,05-12-2020,50897,5,Completed
64842,11-11-2021,50878,18,Completed
95118,29-05-2022,64674,8,Completed
88137,22-06-2022,56538,26,Inprogress
53119,25-12-2023,95115,12,Completed
18759,22-01-2024,5236,39,Cancelled
23013,24-09-2024,77161,44,Inprogress
58462,10-01-2021,31398,33,Inprogress
5541,20-03-2023,52422,46,Completed
